coin,fundingRate,premium,time
XLM,1.25e-05,-0.0002203461,1778756400034
CHILLGUY,1.25e-05,-1.50606e-05,1778756400034
SAND,1.25e-05,-0.0003795041,1778756400034
IOTA,1.25e-05,-8.1867e-06,1778756400034
ALGO,1.25e-05,2.972e-07,1778756400034
HYPE,1.25e-05,-0.0003221939,1778756400034
ME,1.25e-05,-4.05962e-05,1778756400034
MOVE,1.25e-05,-0.0001577824,1778756400034
VIRTUAL,1.25e-05,0.0005578707,1778756400034
PENGU,8.6536e-06,-0.0004307711,1778756400034
USUAL,1.25e-05,-1.8179e-06,1778756400034
FARTCOIN,1.25e-05,0.0004910704,1778756400034
AI16Z,0.0,0.0,1778756400034
AIXBT,1.25e-05,-0.0002882691,1778756400034
ZEREBRO,0.0,0.0,1778756400034
BIO,1.25e-05,-0.0002418184,1778756400034
GRIFFAIN,1.25e-05,4.9005e-05,1778756400034
SPX,1.25e-05,-9.0923e-06,1778756400034
S,1.25e-05,1.3382e-06,1778756400034
MORPHO,9.8353e-06,-0.0004213177,1778756400034
TRUMP,-2.13324e-05,-0.000670659,1778756400034
MELANIA,1.25e-05,-1.42193e-05,1778756400034
ANIME,1.25e-05,-9.89842e-05,1778756400034
VINE,1.33556e-05,0.0006068447,1778756400034
VVV,1.25e-05,0.0001699645,1778756400034
JELLY,0.0,0.0,1778756400034
BERA,1.24902e-05,-0.0004000784,1778756400034
TST,0.0001437931,0.0016503452,1778756400034
LAYER,1.25e-05,-0.0003691277,1778756400034
IP,1.25e-05,2.1643e-05,1778756400034
OM,0.0,0.0,1778756400034
KAITO,7.5101e-06,-0.0004399193,1778756400034
NIL,1.25e-05,0.0001011801,1778756400034
PAXG,1.25e-05,-6.28475e-05,1778756400034
PROMPT,0.0,0.0,1778756400034
BABY,-7.77819e-05,-0.0011222555,1778756400034
WCT,1.25e-05,-1.94354e-05,1778756400034
HYPER,9.8145e-06,-0.0004214842,1778756400034
ZORA,1.25e-05,-1.235e-05,1778756400034
INIT,-6.7574e-06,-0.0005540594,1778756400034
DOOD,1.25e-05,0.0,1778756400034
LAUNCHCOIN,0.0,0.0,1778756400034
NXPC,1.25e-05,-0.0001077033,1778756400034
SOPH,1.25e-05,-1.7535e-06,1778756400034
RESOLV,1.25e-05,-2.78493e-05,1778756400034
SYRUP,1.25e-05,7.92984e-05,1778756400034
PUMP,1.25e-05,1.5317e-06,1778756400034
PROVE,6.092e-07,-0.0004951261,1778756400034
YZY,0.0,0.0,1778756400034
XPL,1.25e-05,-0.0001636198,1778756400034
WLFI,1.25e-05,-0.0001328732,1778756400034
LINEA,1.25e-05,3.717e-07,1778756400034
SKY,-7.97903e-05,-0.001138322,1778756400034
ASTER,1.25e-05,0.0005849115,1778756400034
AVNT,1.25e-05,-9.39562e-05,1778756400034
STBL,1.25e-05,0.0001474897,1778756400034
0G,-1.45837e-05,-0.0006166694,1778756400034
HEMI,1.25e-05,0.0001236679,1778756400034
APEX,1.25e-05,0.0002736101,1778756400034
2Z,-6.7788e-06,-0.0005542304,1778756400034
ZEC,1.25e-05,-0.0001973382,1778756400034
MON,1.25e-05,-8.30997e-05,1778756400034
MET,1.25e-05,5.177e-07,1778756400034
MEGA,-3.50639e-05,-0.0007805109,1778756400034
CC,1.25e-05,0.0002973178,1778756400034
ICP,-2.82118e-05,-0.0007256947,1778756400034
AERO,1.25e-05,-0.0002509874,1778756400034
STABLE,-2.41545e-05,-0.0006932363,1778756400034
FOGO,1.25e-05,0.0,1778756400034
LIT,1.25e-05,-0.0001719474,1778756400034
XMR,1.25e-05,0.000537197,1778756400034
AXS,-3.72227e-05,-0.0007977812,1778756400034
DASH,1.25e-05,-3.58352e-05,1778756400034
SKR,1.25e-05,0.0,1778756400034
AZTEC,1.25e-05,9.79235e-05,1778756400034
CHIP,-0.0004299355,-0.0039394839,1778756400034
BTC,-1.32295e-05,-0.0006058361,1778760000001
ETH,-4.6274e-06,-0.0005370195,1778760000001
ATOM,-1.35415e-05,-0.0006083322,1778760000001
MATIC,0.0,0.0,1778760000001
DYDX,1.25e-05,6.514e-07,1778760000001
SOL,-1.32105e-05,-0.0006056841,1778760000001
AVAX,1.25e-05,0.0001684451,1778760000001
BNB,2.5466e-06,-0.0004796271,1778760000001
APE,1.25e-05,-0.0003501613,1778760000001
OP,1.02107e-05,-0.0004183141,1778760000001
LTC,1.25e-05,-0.0001441068,1778760000001
ARB,1.25e-05,-0.0001789856,1778760000001
DOGE,1.25e-05,0.0001910624,1778760000001
INJ,1.5786e-06,-0.0004873712,1778760000001
SUI,-6.1271e-06,-0.0005490169,1778760000001
kPEPE,1.25e-05,0.0002458167,1778760000001
CRV,1.25e-05,7.64804e-05,1778760000001
LDO,1.25e-05,-7.57625e-05,1778760000001
LINK,1.25e-05,-0.0002520935,1778760000001
STX,1.25e-05,-0.0001373164,1778760000001
RNDR,0.0,0.0,1778760000001
CFX,1.25e-05,1.20959e-05,1778760000001
FTM,0.0,0.0,1778760000001
GMX,1.25e-05,-0.0001768851,1778760000001
SNX,1.25e-05,-0.000145212,1778760000001
XRP,8.9375e-06,-0.0004284999,1778760000001
BCH,6.5124e-06,-0.0004479009,1778760000001
APT,-5.9147e-06,-0.0005473176,1778760000001
AAVE,1.25e-05,-2.17089e-05,1778760000001
COMP,-2.54465e-05,-0.0007035717,1778760000001
MKR,0.0,0.0,1778760000001
WLD,-5.50856e-05,-0.0009406845,1778760000001
FXS,0.0,0.0,1778760000001
HPOS,0.0,0.0,1778760000001
RLB,0.0,0.0,1778760000001
UNIBOT,0.0,0.0,1778760000001
YGG,4.8234e-06,-0.0004614126,1778760000001
TRX,1.25e-05,-9.69647e-05,1778760000001
kSHIB,1.157e-05,-0.0004074401,1778760000001
UNI,9.6301e-06,-0.0004229591,1778760000001
SEI,9.5149e-06,-0.0004238804,1778760000001
RUNE,1.25e-05,-0.0001780709,1778760000001
OX,0.0,0.0,1778760000001
FRIEND,0.0,0.0,1778760000001
SHIA,0.0,0.0,1778760000001
CYBER,0.0,0.0,1778760000001
ZRO,1.25e-05,-0.0003356524,1778760000001
BLZ,0.0,0.0,1778760000001
DOT,1.25e-05,-0.0003978615,1778760000001
BANANA,1.25e-05,-4.6907e-06,1778760000001
TRB,1.25e-05,-0.0001837778,1778760000001
FTT,7.96893e-05,0.0011375142,1778760000001
LOOM,0.0,0.0,1778760000001
OGN,0.0,0.0,1778760000001
RDNT,0.0,0.0,1778760000001
ARK,-3.73407e-05,-0.0007987253,1778760000001
BNT,0.0,0.0,1778760000001
CANTO,0.0,0.0,1778760000001
REQ,0.0,0.0,1778760000001
BIGTIME,1.25e-05,-8.224e-07,1778760000001
KAS,1.25e-05,3.422e-07,1778760000001
ORBS,0.0,0.0,1778760000001
BLUR,-1.28903e-05,-0.0006031226,1778760000001
TIA,1.25e-05,-0.0003160109,1778760000001
BSV,1.25e-05,2.8548e-06,1778760000001
ADA,6.8907e-06,-0.0004448746,1778760000001
TON,1.25e-05,-8.25249e-05,1778760000001
MINA,1.25e-05,-0.0002345638,1778760000001
POLYX,1.25e-05,-8.34993e-05,1778760000001
GAS,1.25e-05,-7.24369e-05,1778760000001
PENDLE,1.25e-05,-0.000333546,1778760000001
STG,0.0,0.0,1778760000001
FET,1.25e-05,0.0004203514,1778760000001
STRAX,0.0,0.0,1778760000001
NEAR,1.25e-05,-0.0001696493,1778760000001
MEME,1.25e-05,-1.88725e-05,1778760000001
ORDI,1.25e-05,-0.0001351468,1778760000001
BADGER,0.0,0.0,1778760000001
NEO,1.25e-05,-0.0001775309,1778760000001
ZEN,1.25e-05,-0.0003280348,1778760000001
FIL,1.25e-05,-9.2295e-06,1778760000001
PYTH,8.0351e-06,-0.000435719,1778760000001
SUSHI,1.25e-05,-0.0003156759,1778760000001
ILV,0.0,0.0,1778760000001
IMX,1.25e-05,-5.2103e-05,1778760000001
kBONK,1.25e-05,2.01652e-05,1778760000001
GMT,1.25e-05,-1.14353e-05,1778760000001
SUPER,1.25e-05,-3.42422e-05,1778760000001
USTC,0.0,0.0,1778760000001
NFTI,0.0,0.0,1778760000001
JUP,1.25e-05,-7.29605e-05,1778760000001
kLUNC,-1.59548e-05,-0.0006276384,1778760000001
RSR,1.25e-05,-0.0003344313,1778760000001
GALA,-4.72405e-05,-0.0008779242,1778760000001
JTO,1.25e-05,-8.88298e-05,1778760000001
NTRN,0.0,0.0,1778760000001
ACE,1.25e-05,3.11432e-05,1778760000001
MAV,0.0,0.0,1778760000001
WIF,1.25e-05,-0.000251862,1778760000001
CAKE,1.0139e-05,-0.0004188879,1778760000001
PEOPLE,1.25e-05,-2.59002e-05,1778760000001
ENS,1.25e-05,0.000345326,1778760000001
ETC,1.25e-05,-0.0001965379,1778760000001
XAI,1.25e-05,-4.6009e-06,1778760000001
MANTA,1.25e-05,-6.793e-07,1778760000001
UMA,1.25e-05,-2.10482e-05,1778760000001
ONDO,1.25e-05,-0.0003823437,1778760000001
ALT,9.727e-07,-0.0004922181,1778760000001
ZETA,1.25e-05,-5.24372e-05,1778760000001
DYM,-4.48909e-05,-0.000859127,1778760000001
MAVIA,0.0,0.0,1778760000001
W,-1.19866e-05,-0.0005958925,1778760000001
PANDORA,0.0,0.0,1778760000001
STRK,1.25e-05,0.0001112842,1778760000001
PIXEL,0.0,0.0,1778760000001
AI,0.0,0.0,1778760000001
TAO,1.25e-05,-0.0003087758,1778760000001
AR,1.25e-05,-6.9018e-05,1778760000001
MYRO,0.0,0.0,1778760000001
kFLOKI,1.25e-05,-0.0002794293,1778760000001
BOME,1.25e-05,-0.0001194311,1778760000001
ETHFI,1.25e-05,-2.8009e-06,1778760000001
ENA,1.25e-05,0.0003014378,1778760000001
MNT,4.37958e-05,0.0008503663,1778760000001
TNSR,1.25e-05,-4.03148e-05,1778760000001
SAGA,-2.3121e-05,-0.0006849677,1778760000001
MERL,8.234e-07,-0.0004934127,1778760000001
HBAR,1.25e-05,-4.631e-07,1778760000001
POPCAT,1.25e-05,2.2827e-06,1778760000001
OMNI,0.0,0.0,1778760000001
EIGEN,-6.67e-06,-0.0005533603,1778760000001
REZ,1.25e-05,0.0002106813,1778760000001
NOT,-9.0147e-06,-0.0005721179,1778760000001
TURBO,-9.57279e-05,-0.0012658232,1778760000001
BRETT,1.25e-05,1.2273e-06,1778760000001
IO,1.14602e-05,-0.0004083186,1778760000001
ZK,1.25e-05,-1.97521e-05,1778760000001
BLAST,1.25e-05,-3.68539e-05,1778760000001
LISTA,0.0,0.0,1778760000001
MEW,0.0,0.0,1778760000001
RENDER,1.25e-05,-1.4223e-06,1778760000001
kDOGS,0.0,0.0,1778760000001
POL,-2.15411e-05,-0.0006723291,1778760000001
CATI,0.0,0.0,1778760000001
CELO,1.25e-05,-4.21235e-05,1778760000001
HMSTR,1.25e-05,-4.96032e-05,1778760000001
SCR,0.0,0.0,1778760000001
NEIROETH,0.0,0.0,1778760000001
kNEIRO,1.03315e-05,-0.0004173479,1778760000001
GOAT,1.25e-05,-4.11097e-05,1778760000001
MOODENG,1.25e-05,8.56815e-05,1778760000001
GRASS,1.25e-05,4.602e-07,1778760000001
PURR,1.25e-05,0.0,1778760000001
PNUT,-2.02205e-05,-0.000661764,1778760000001
XLM,1.25e-05,-0.0002206291,1778760000001
CHILLGUY,1.25e-05,-2.1355e-06,1778760000001
SAND,1.25e-05,-0.0002981221,1778760000001
IOTA,1.25e-05,0.0,1778760000001
ALGO,1.25e-05,9e-10,1778760000001
HYPE,1.25e-05,-0.0003904663,1778760000001
ME,1.25e-05,-4.48373e-05,1778760000001
MOVE,1.25e-05,-0.0002619273,1778760000001
VIRTUAL,1.25e-05,0.0004524109,1778760000001
PENGU,2.56e-06,-0.0004795198,1778760000001
USUAL,1.25e-05,-2.81506e-05,1778760000001
FARTCOIN,1.25e-05,0.0004622775,1778760000001
AI16Z,0.0,0.0,1778760000001
AIXBT,1.18842e-05,-0.0004049265,1778760000001
ZEREBRO,0.0,0.0,1778760000001
BIO,-2.45192e-05,-0.0006961535,1778760000001
GRIFFAIN,1.25e-05,2.96125e-05,1778760000001
SPX,1.25e-05,-5.652e-07,1778760000001
S,1.25e-05,4.4719e-06,1778760000001
MORPHO,1.05964e-05,-0.000415229,1778760000001
TRUMP,1.25e-05,-0.0003242221,1778760000001
MELANIA,1.25e-05,6.681e-07,1778760000001
ANIME,1.25e-05,-8.27701e-05,1778760000001
VINE,1.25e-05,0.0004939571,1778760000001
VVV,1.25e-05,1.10841e-05,1778760000001
JELLY,0.0,0.0,1778760000001
BERA,1.25e-05,-0.0003347455,1778760000001
TST,7.51819e-05,0.001101455,1778760000001
LAYER,-8.9964e-06,-0.0005719712,1778760000001
IP,1.25e-05,6.23265e-05,1778760000001
OM,0.0,0.0,1778760000001
KAITO,-5.6785e-06,-0.0005454281,1778760000001
NIL,1.25e-05,3.42665e-05,1778760000001
PAXG,1.25e-05,-2.76975e-05,1778760000001
PROMPT,0.0,0.0,1778760000001
BABY,-0.000135832,-0.0015866559,1778760000001
WCT,1.25e-05,-0.0001673601,1778760000001
HYPER,1.25e-05,-0.0003175715,1778760000001
ZORA,1.25e-05,-3.1234e-06,1778760000001
INIT,-9.7375e-06,-0.0005779004,1778760000001
DOOD,1.25e-05,0.0,1778760000001
LAUNCHCOIN,0.0,0.0,1778760000001
NXPC,1.25e-05,-0.0002163312,1778760000001
SOPH,1.25e-05,-7.955e-07,1778760000001
RESOLV,1.25e-05,-3.98954e-05,1778760000001
SYRUP,1.25e-05,7.9606e-06,1778760000001
PUMP,1.25e-05,-5.2326e-06,1778760000001
PROVE,-2.70868e-05,-0.000716694,1778760000001
YZY,0.0,0.0,1778760000001
XPL,1.25e-05,-9.7664e-05,1778760000001
WLFI,1.25e-05,-7.50186e-05,1778760000001
LINEA,1.25e-05,6.279e-06,1778760000001
SKY,-1.68753e-05,-0.0006350026,1778760000001
ASTER,1.25e-05,0.0003765206,1778760000001
AVNT,1.25e-05,-0.0001319408,1778760000001
STBL,1.25e-05,3.41794e-05,1778760000001
0G,1.25e-05,-0.0003361326,1778760000001
HEMI,1.25e-05,0.0001350384,1778760000001
APEX,1.25e-05,0.0004335485,1778760000001
2Z,-2.69744e-05,-0.0007157952,1778760000001
ZEC,1.25e-05,-0.0003674935,1778760000001
MON,1.25e-05,-0.0003227996,1778760000001
MET,1.25e-05,7.331e-07,1778760000001
MEGA,-2.20691e-05,-0.0006765526,1778760000001
CC,1.25e-05,0.000550521,1778760000001
ICP,6.7949e-06,-0.000445641,1778760000001
AERO,1.25e-05,-1.3133e-06,1778760000001
STABLE,-4.32463e-05,-0.00084597,1778760000001
FOGO,1.25e-05,-6.266e-07,1778760000001
LIT,1.25e-05,-0.0002420484,1778760000001
XMR,1.25e-05,0.0005986593,1778760000001
AXS,-1.7631e-05,-0.0006410481,1778760000001
DASH,1.25e-05,-3.06509e-05,1778760000001
SKR,1.25e-05,-5.117e-07,1778760000001
AZTEC,1.25e-05,0.000125231,1778760000001
CHIP,-0.0006280533,-0.0055244263,1778760000001
BTC,2.7875e-06,-0.0004777002,1778763600032
ETH,7.3818e-06,-0.0004409452,1778763600032
ATOM,-2.73172e-05,-0.0007185377,1778763600032
MATIC,0.0,0.0,1778763600032
DYDX,1.25e-05,0.0,1778763600032
SOL,-6.5242e-06,-0.0005521939,1778763600032
AVAX,1.25e-05,0.0001684742,1778763600032
BNB,1.14645e-05,-0.0004082843,1778763600032
APE,1.25e-05,-0.0003938414,1778763600032
OP,-1.00063e-05,-0.0005800505,1778763600032
LTC,1.25e-05,-8.9157e-05,1778763600032
ARB,1.25e-05,-0.0001956532,1778763600032
DOGE,1.25e-05,0.00026705,1778763600032
INJ,-2.3492e-05,-0.0006879363,1778763600032
SUI,1.06362e-05,-0.0004149101,1778763600032
kPEPE,1.25e-05,0.0003057257,1778763600032
CRV,1.25e-05,0.0001621354,1778763600032
LDO,1.25e-05,-3.70305e-05,1778763600032
LINK,1.25e-05,-0.0001131221,1778763600032
STX,1.25e-05,-0.0001110787,1778763600032
RNDR,0.0,0.0,1778763600032
CFX,1.25e-05,-1.22285e-05,1778763600032
FTM,0.0,0.0,1778763600032
GMX,1.25e-05,-0.0002308658,1778763600032
SNX,1.25e-05,-0.000306949,1778763600032
XRP,7.8616e-06,-0.0004371075,1778763600032
BCH,-3.272e-06,-0.0005261764,1778763600032
APT,-2.7909e-05,-0.0007232721,1778763600032
AAVE,1.25e-05,1.26534e-05,1778763600032
COMP,-2.2082e-05,-0.000676656,1778763600032
MKR,0.0,0.0,1778763600032
WLD,-5.76035e-05,-0.0009608283,1778763600032
FXS,0.0,0.0,1778763600032
HPOS,0.0,0.0,1778763600032
RLB,0.0,0.0,1778763600032
UNIBOT,0.0,0.0,1778763600032
YGG,6.5857e-06,-0.0004473141,1778763600032
TRX,1.25e-05,-0.0001798268,1778763600032
kSHIB,-1.39825e-05,-0.0006118601,1778763600032
UNI,1.09302e-05,-0.000412558,1778763600032
SEI,-9.1498e-06,-0.0005731981,1778763600032
RUNE,1.25e-05,-2.88726e-05,1778763600032
OX,0.0,0.0,1778763600032
FRIEND,0.0,0.0,1778763600032
SHIA,0.0,0.0,1778763600032
CYBER,0.0,0.0,1778763600032
ZRO,1.25e-05,-0.0002552414,1778763600032
BLZ,0.0,0.0,1778763600032
DOT,1.25e-05,-0.0003199779,1778763600032
BANANA,1.25e-05,-2.7294e-06,1778763600032
TRB,1.25e-05,-0.0002132333,1778763600032
FTT,5.71546e-05,0.0009572367,1778763600032
LOOM,0.0,0.0,1778763600032
OGN,0.0,0.0,1778763600032
RDNT,0.0,0.0,1778763600032
ARK,1.25e-05,-6.72028e-05,1778763600032
BNT,0.0,0.0,1778763600032
CANTO,0.0,0.0,1778763600032
REQ,0.0,0.0,1778763600032
BIGTIME,1.25e-05,8.186e-07,1778763600032
KAS,1.25e-05,1.0193e-06,1778763600032
ORBS,0.0,0.0,1778763600032
BLUR,-1.87019e-05,-0.0006496148,1778763600032
TIA,1.25e-05,-0.0002942693,1778763600032
BSV,1.25e-05,1.13584e-05,1778763600032
ADA,1.25e-05,-0.000399348,1778763600032
TON,-7.783e-07,-0.0005062268,1778763600032
MINA,1.6816e-06,-0.0004865469,1778763600032
POLYX,1.25e-05,-7.20182e-05,1778763600032
GAS,1.25e-05,-8.41091e-05,1778763600032
PENDLE,2.4629e-06,-0.0004802965,1778763600032
STG,0.0,0.0,1778763600032
FET,1.25e-05,0.0001957834,1778763600032
STRAX,0.0,0.0,1778763600032
NEAR,1.25e-05,-0.0002015142,1778763600032
MEME,1.25e-05,-7.0902e-06,1778763600032
ORDI,1.25e-05,-0.0001345091,1778763600032
BADGER,0.0,0.0,1778763600032
NEO,1.25e-05,-0.0002905884,1778763600032
ZEN,3.0584e-06,-0.000475533,1778763600032
FIL,1.25e-05,-6.952e-06,1778763600032
PYTH,-6.1278e-06,-0.0005490225,1778763600032
SUSHI,3.7702e-06,-0.0004698387,1778763600032
ILV,0.0,0.0,1778763600032
IMX,1.25e-05,-0.0003159991,1778763600032
kBONK,1.25e-05,1.55659e-05,1778763600032
GMT,1.25e-05,-2.13912e-05,1778763600032
SUPER,1.25e-05,-1.30873e-05,1778763600032
USTC,0.0,0.0,1778763600032
NFTI,0.0,0.0,1778763600032
JUP,-1.26496e-05,-0.0006011967,1778763600032
kLUNC,-1.51037e-05,-0.0006208292,1778763600032
RSR,1.25e-05,-0.0002862153,1778763600032
GALA,-5.27011e-05,-0.000921609,1778763600032
JTO,1.25e-05,-4.92277e-05,1778763600032
NTRN,0.0,0.0,1778763600032
ACE,1.25e-05,0.0002454557,1778763600032
MAV,0.0,0.0,1778763600032
WIF,1.25e-05,-0.0001425514,1778763600032
CAKE,-9.1181e-06,-0.0005729448,1778763600032
PEOPLE,1.25e-05,-0.0002291391,1778763600032
ENS,1.25e-05,2.35902e-05,1778763600032
ETC,1.2179e-05,-0.0004025679,1778763600032
XAI,1.25e-05,0.0,1778763600032
MANTA,1.25e-05,1.28248e-05,1778763600032
UMA,1.25e-05,-9.5662e-06,1778763600032
ONDO,1.25e-05,-0.0002196853,1778763600032
ALT,-9.7306e-06,-0.0005778446,1778763600032
ZETA,1.25e-05,-3.24689e-05,1778763600032
DYM,-2.69771e-05,-0.0007158171,1778763600032
MAVIA,0.0,0.0,1778763600032
W,1.25e-05,-0.0003875674,1778763600032
PANDORA,0.0,0.0,1778763600032
STRK,1.25e-05,7.07575e-05,1778763600032
PIXEL,0.0,0.0,1778763600032
AI,0.0,0.0,1778763600032
TAO,1.25e-05,-0.0003641254,1778763600032
AR,1.25e-05,-5.1645e-05,1778763600032
MYRO,0.0,0.0,1778763600032
kFLOKI,1.25e-05,-0.000107211,1778763600032
BOME,1.25e-05,-0.0003875957,1778763600032
ETHFI,1.25e-05,4.6096e-06,1778763600032
ENA,1.25e-05,0.0001605126,1778763600032
MNT,7.53472e-05,0.0011027773,1778763600032
TNSR,1.25e-05,-4.6737e-06,1778763600032
SAGA,-2.83996e-05,-0.0007271969,1778763600032
MERL,1.25e-05,-0.0003258033,1778763600032
HBAR,1.25e-05,8.58e-07,1778763600032
POPCAT,1.25e-05,-7.754e-07,1778763600032
OMNI,0.0,0.0,1778763600032
EIGEN,-2.08672e-05,-0.000666938,1778763600032
REZ,1.25e-05,0.000176046,1778763600032
NOT,-3.37252e-05,-0.0007698014,1778763600032
TURBO,-8.53238e-05,-0.0011825901,1778763600032
BRETT,1.25e-05,0.0,1778763600032
IO,-1.07954e-05,-0.000586363,1778763600032
ZK,1.25e-05,-3.48256e-05,1778763600032
BLAST,1.25e-05,0.0,1778763600032
LISTA,0.0,0.0,1778763600032
MEW,0.0,0.0,1778763600032
RENDER,1.25e-05,-3.1748e-06,1778763600032
kDOGS,0.0,0.0,1778763600032
POL,1.5976e-06,-0.000487219,1778763600032
CATI,0.0,0.0,1778763600032
CELO,1.25e-05,-2.26825e-05,1778763600032
HMSTR,1.25e-05,0.0,1778763600032
SCR,0.0,0.0,1778763600032
NEIROETH,0.0,0.0,1778763600032
kNEIRO,1.25e-05,-0.0002413737,1778763600032
GOAT,1.25e-05,-1.22089e-05,1778763600032
MOODENG,1.25e-05,2.4706e-06,1778763600032
GRASS,1.25e-05,-5.881e-07,1778763600032
PURR,1.25e-05,0.0002091724,1778763600032
PNUT,1.25e-05,-0.0003439561,1778763600032
XLM,1.25e-05,-0.0002591306,1778763600032
CHILLGUY,1.25e-05,-4.16e-06,1778763600032
SAND,-2.1108e-06,-0.0005168865,1778763600032
IOTA,1.25e-05,-3.2052e-06,1778763600032
ALGO,1.25e-05,1e-10,1778763600032
HYPE,1.25e-05,0.000347672,1778763600032
ME,1.25e-05,-1.01069e-05,1778763600032
MOVE,-2.31862e-05,-0.0006854896,1778763600032
VIRTUAL,1.25e-05,0.0002540818,1778763600032
PENGU,-7.461e-07,-0.000505969,1778763600032
USUAL,1.25e-05,-1.36672e-05,1778763600032
FARTCOIN,1.25e-05,0.0004122764,1778763600032
AI16Z,0.0,0.0,1778763600032
AIXBT,1.25e-05,-0.0003981942,1778763600032
ZEREBRO,0.0,0.0,1778763600032
BIO,-4.31753e-05,-0.000845402,1778763600032
GRIFFAIN,1.25e-05,1.03529e-05,1778763600032
SPX,1.25e-05,-0.0003462935,1778763600032
S,1.25e-05,-8.0228e-06,1778763600032
MORPHO,1.25e-05,-0.0001647081,1778763600032
TRUMP,1.25e-05,-0.0002104044,1778763600032
MELANIA,1.25e-05,1.328e-06,1778763600032
ANIME,1.25e-05,-0.0001571015,1778763600032
VINE,6.94418e-05,0.0010555341,1778763600032
VVV,1.25e-05,8.71754e-05,1778763600032
JELLY,0.0,0.0,1778763600032
BERA,1.07172e-05,-0.0004142622,1778763600032
TST,0.0001120371,0.0013962969,1778763600032
LAYER,1.25e-05,-0.0003370627,1778763600032
IP,1.25e-05,1.65675e-05,1778763600032
OM,0.0,0.0,1778763600032
KAITO,1.25e-05,-0.0002112035,1778763600032
NIL,1.25e-05,3.11847e-05,1778763600032
PAXG,1.25e-05,-3.7892e-05,1778763600032
PROMPT,0.0,0.0,1778763600032
BABY,-2.00973e-05,-0.0006607782,1778763600032
WCT,1.25e-05,-1.49255e-05,1778763600032
HYPER,9.4701e-06,-0.000424239,1778763600032
ZORA,1.25e-05,-2.232e-07,1778763600032
INIT,5.4425e-06,-0.0004564601,1778763600032
DOOD,1.25e-05,0.0,1778763600032
LAUNCHCOIN,0.0,0.0,1778763600032
NXPC,1.25e-05,-8.68814e-05,1778763600032
SOPH,1.25e-05,-3.3371e-06,1778763600032
RESOLV,1.25e-05,-5.90731e-05,1778763600032
SYRUP,1.25e-05,3.1878e-05,1778763600032
PUMP,1.25e-05,4.56565e-05,1778763600032
PROVE,1.25e-05,-0.0003876035,1778763600032
YZY,0.0,0.0,1778763600032
XPL,1.25e-05,-6.04485e-05,1778763600032
WLFI,1.25e-05,-0.0001460907,1778763600032
LINEA,1.25e-05,0.0,1778763600032
SKY,-2.60201e-05,-0.0007081605,1778763600032
ASTER,1.25e-05,1.94904e-05,1778763600032
AVNT,1.25e-05,-0.0001513944,1778763600032
STBL,1.25e-05,4.79732e-05,1778763600032
0G,-8.7831e-06,-0.0005702647,1778763600032
HEMI,1.25e-05,0.0002098217,1778763600032
APEX,1.25e-05,0.0002590642,1778763600032
2Z,-5.8356e-06,-0.0005466845,1778763600032
ZEC,1.25e-05,-0.0001427001,1778763600032
MON,1.25e-05,-9.97168e-05,1778763600032
MET,1.25e-05,-9.594e-07,1778763600032
MEGA,1.25e-05,-0.0002091712,1778763600032
CC,3.09907e-05,0.0007479254,1778763600032
ICP,1.25e-05,-0.0003442992,1778763600032
AERO,1.25e-05,-5.13705e-05,1778763600032
STABLE,-3.15466e-05,-0.000752373,1778763600032
FOGO,1.25e-05,0.0,1778763600032
LIT,1.25e-05,-9.02563e-05,1778763600032
XMR,8.8348e-05,0.0012067838,1778763600032
AXS,-1.31109e-05,-0.000604887,1778763600032
DASH,1.25e-05,-6.86165e-05,1778763600032
SKR,1.25e-05,0.0,1778763600032
AZTEC,1.25e-05,0.0001114068,1778763600032
CHIP,-0.000434413,-0.003975304,1778763600032
BTC,5.5032e-06,-0.0004559741,1778767200002
ETH,1.25e-05,-0.0003760645,1778767200002
ATOM,-4.9861e-06,-0.0005398889,1778767200002
MATIC,0.0,0.0,1778767200002
DYDX,1.25e-05,0.0,1778767200002
SOL,-3.7e-06,-0.0005295999,1778767200002
AVAX,1.25e-05,0.0001463022,1778767200002
BNB,1.25e-05,-0.0003575272,1778767200002
APE,1.25e-05,-0.0003023149,1778767200002
OP,-7.8697e-06,-0.0005629579,1778767200002
LTC,1.25e-05,-0.0001027754,1778767200002
ARB,1.25e-05,-0.0002198677,1778767200002
DOGE,1.25e-05,0.0003454029,1778767200002
INJ,7.808e-07,-0.0004937538,1778767200002
SUI,-9.6169e-06,-0.000576935,1778767200002
kPEPE,1.25e-05,0.0003426391,1778767200002
CRV,1.25e-05,0.0001307187,1778767200002
LDO,1.25e-05,-3.61499e-05,1778767200002
LINK,1.25e-05,-0.0001108933,1778767200002
STX,1.25e-05,-0.0002704607,1778767200002
RNDR,0.0,0.0,1778767200002
CFX,1.25e-05,-5.4969e-06,1778767200002
FTM,0.0,0.0,1778767200002
GMX,1.25e-05,-0.0001656978,1778767200002
SNX,1.25e-05,-0.000245898,1778767200002
XRP,6.5492e-06,-0.0004476065,1778767200002
BCH,-2.5748e-06,-0.0005205987,1778767200002
APT,-1.10193e-05,-0.000588154,1778767200002
AAVE,1.25e-05,5.17542e-05,1778767200002
COMP,-3.62967e-05,-0.0007903738,1778767200002
MKR,0.0,0.0,1778767200002
WLD,-2.73107e-05,-0.0007184856,1778767200002
FXS,0.0,0.0,1778767200002
HPOS,0.0,0.0,1778767200002
